ccname,year,ccode,idacr,leader,exit,v2x_libdem,v2x_libdem_codehigh,v2x_libdem_codelow,regime.spell,TENURE,SignPTA,NegPTA,DICT,poleff,reelection,allhouse,GDPpercapita,PTS_A.x,DEMDUR,AUTODUR,GDPgrowth
Lebanon,2007,660,LEB,Siniora,3,0.28,0.32,0.24,democracy,1,0,0,0,1,NA,0,7157.550781,4,3,0,9.35
Lebanon,2007,660,LEB,Emile Lahoud,1,0.28,0.32,0.24,democracy,10,0,0,0,1,NA,0,7157.550781,4,3,0,9.35
Lebanon,2008,660,LEB,Suleiman,1,0.27,0.31,0.23,democracy,1,0,0,0,1,NA,0,7859.944203,3,4,0,10.47
Lebanon,2008,660,LEB,Siniora,3,0.27,0.31,0.23,democracy,2,0,0,0,1,NA,0,7859.944203,3,4,0,10.47
Lebanon,2009,660,LEB,Suleiman,1,0.28,0.31,0.24,democracy,2,0,0,0,1,NA,0,8501.108516,2,5,0,10.05
Lebanon,2010,660,LEB,Suleiman,1,0.28,0.33,0.25,democracy,3,0,0,0,1,NA,0,8858.283977,2,6,0,8.04
Lebanon,2011,660,LEB,Suleiman,1,0.28,0.31,0.25,democracy,4,0,0,0,1,NA,0,8450.107467,2,7,0,0.92
Lebanon,2012,660,LEB,Suleiman,1,0.29,0.32,0.24,democracy,5,0,0,0,1,NA,0,8107.444173,3,8,0,2.8
Lebanon,2013,660,LEB,Suleiman,1,0.31,0.35,0.26,democracy,6,0,0,0,1,NA,0,7753.879646,NA,9,0,2.64
Lebanon,2014,660,LEB,Salam,-888,0.32,0.36,0.27,democracy,1,0,0,0,1,NA,0,7447.364344,3,10,0,2
Lebanon,2014,660,LEB,Suleiman,1,0.32,0.36,0.27,democracy,7,0,0,0,1,NA,0,7447.364344,3,10,0,2
Lebanon,2015,660,LEB,Salam,-888,0.31,0.34,0.24,democracy,2,0,0,0,1,NA,0,7189.633711,2,11,0,0.82
Lesotho,1995,570,LES,Mokhehle,1,0.27,0.29,0.25,democracy,2,0,0,0,3,NA,0,804.8390879,2,2,0,3.29
Lesotho,1996,570,LES,Mokhehle,1,0.27,0.3,0.25,democracy,3,0,0,0,3,NA,0,837.5635586,2,3,0,5.6
Lesotho,1997,570,LES,Mokhehle,1,0.27,0.3,0.25,democracy,4,0,0,0,3,NA,0,857.4627484,2,4,0,3.7
Lesotho,1998,570,LES,Mokhehle,1,0.3,0.33,0.27,democracy,5,0,0,0,3,NA,0,860.7373095,3,5,0,1.54
Lesotho,1998,570,LES,Mosisili,1,0.3,0.33,0.27,democracy,1,0,0,0,3,NA,0,860.7373095,3,6,0,1.54
Lesotho,1999,570,LES,Mosisili,1,0.27,0.3,0.25,democracy,2,0,0,0,3,NA,0,855.8480551,2,6,0,0.48
Lesotho,2000,570,LES,Mosisili,1,0.27,0.29,0.24,democracy,3,0,0,0,3,NA,0,880.3716788,2,7,0,3.88
Lesotho,2001,570,LES,Mosisili,1,0.27,0.29,0.24,democracy,4,0,0,0,3,NA,0,903.3847774,2,8,0,3.56
Lesotho,2002,570,LES,Mosisili,1,0.39,0.42,0.35,democracy,5,0,0,0,3,1,0,902.0998351,NA,9,0,0.72
Lesotho,2003,570,LES,Mosisili,1,0.46,0.5,0.41,democracy,6,0,0,0,3,NA,1,935.4712236,NA,10,0,4.56
Lesotho,2004,570,LES,Mosisili,1,0.45,0.51,0.41,democracy,7,0,0,0,3,NA,1,943.6131803,NA,11,0,1.69
Lesotho,2005,570,LES,Mosisili,1,0.46,0.5,0.4,democracy,8,0,1,0,3,NA,1,968.3999117,NA,12,0,3.47
Lesotho,2006,570,LES,Mosisili,1,0.46,0.49,0.4,democracy,9,1,0,0,2,NA,1,1001.087068,NA,13,0,4.23
Lesotho,2007,570,LES,Mosisili,1,0.44,0.49,0.38,democracy,10,0,0,0,3,1,1,1040.667573,NA,14,0,4.83
Lesotho,2008,570,LES,Mosisili,1,0.45,0.5,0.38,democracy,11,0,0,0,3,NA,1,1101.004417,NA,15,0,6.74
Lesotho,2009,570,LES,Mosisili,1,0.45,0.5,0.38,democracy,12,0,0,0,3,NA,1,1113.984813,NA,16,0,2.15
Lesotho,2010,570,LES,Mosisili,1,0.45,0.49,0.38,democracy,13,0,0,0,3,NA,1,1169.267842,NA,17,0,6.07
Lesotho,2011,570,LES,Mosisili,1,0.46,0.51,0.4,democracy,14,0,0,0,3,NA,1,1235.662776,NA,18,0,6.9
Lesotho,2012,570,LES,Thabane,1,0.5,0.56,0.45,democracy,1,0,0,0,1,NA,1,1293.633415,NA,19,0,6
Lesotho,2012,570,LES,Mosisili,1,0.5,0.56,0.45,democracy,15,0,0,0,1,NA,1,1293.633415,NA,19,0,6
Lesotho,2013,570,LES,Thabane,1,0.54,0.59,0.48,democracy,2,0,0,0,1,NA,1,1300.406154,NA,20,0,1.84
Lesotho,2014,570,LES,Thabane,1,0.54,0.59,0.47,democracy,3,0,0,0,2,NA,1,1323.237732,NA,21,0,3.12
Lesotho,2015,570,LES,Thabane,1,0.51,0.56,0.47,democracy,4,0,0,0,2,NA,1,1338.535374,3,22,0,2.52
Lesotho,2015,570,LES,Pakalitha Mosisili,-888,0.51,0.56,0.47,democracy,1,0,0,0,2,NA,1,1338.535374,3,22,0,2.52
Lithuania,1995,368,LIT,Brazauskas,1,0.77,0.83,0.73,democracy,4,1,0,0,1,NA,1,5322.419525,1,6,0,NA
Lithuania,1996,368,LIT,Brazauskas,1,0.78,0.82,0.73,democracy,5,0,0,0,1,NA,1,5639.236888,1,7,0,5.15
Lithuania,1997,368,LIT,Brazauskas,1,0.77,0.82,0.72,democracy,6,0,0,0,1,NA,1,6152.136988,NA,8,0,8.29
Lithuania,1998,368,LIT,Adamkus,1,0.77,0.82,0.73,democracy,1,0,0,0,1,NA,0,6659.598095,NA,9,0,7.47
Lithuania,1998,368,LIT,Brazauskas,1,0.77,0.82,0.73,democracy,7,0,0,0,1,NA,0,6659.598095,NA,9,0,7.47
Lithuania,1999,368,LIT,Adamkus,1,0.78,0.84,0.73,democracy,2,0,0,0,1,NA,0,6630.914566,NA,10,0,-1.13
Lithuania,2000,368,LIT,Adamkus,1,0.77,0.83,0.73,democracy,3,0,0,0,1,NA,0,6933.587869,NA,11,0,3.83
Lithuania,2001,368,LIT,Adamkus,1,0.76,0.81,0.7,democracy,4,0,0,0,1,NA,0,7447.077453,2,12,0,6.52
Lithuania,2002,368,LIT,Adamkus,1,0.77,0.83,0.72,democracy,5,0,0,0,0,NA,0,8014.636909,NA,13,0,6.76
Lithuania,2003,368,LIT,Paksas,1,0.79,0.86,0.74,democracy,1,0,0,0,0,NA,0,8931.519535,1,14,0,10.54
Lithuania,2003,368,LIT,Adamkus,1,0.79,0.86,0.74,democracy,6,0,0,0,0,NA,0,8931.519535,1,14,0,10.54
Lithuania,2004,368,LIT,Paulauskas,1,0.78,0.84,0.73,democracy,1,0,0,0,1,NA,0,9624.013733,1,15,0,6.55
Lithuania,2004,368,LIT,Paksas,1,0.78,0.84,0.73,democracy,2,0,0,0,1,NA,0,9624.013733,1,15,0,6.55
Lithuania,2004,368,LIT,Adamkus,1,0.78,0.84,0.73,democracy,1,0,0,0,1,NA,0,9624.013733,1,15,0,6.55
Lithuania,2005,368,LIT,Adamkus,1,0.78,0.83,0.73,democracy,2,0,0,0,1,NA,0,10537.91037,1,16,0,7.73
Lithuania,2006,368,LIT,Adamkus,1,0.76,0.82,0.7,democracy,3,0,0,0,1,NA,0,11500.52915,1,17,0,7.41
Lithuania,2007,368,LIT,Adamkus,1,0.76,0.83,0.71,democracy,4,0,0,0,1,NA,0,12928.25994,1,18,0,11.09
Lithuania,2008,368,LIT,Adamkus,1,0.77,0.84,0.72,democracy,5,0,0,0,1,NA,0,13405.18824,1,19,0,2.63
Lithuania,2009,368,LIT,Adamkus,1,0.79,0.86,0.75,democracy,6,0,0,0,1,NA,0,11546.82225,1,20,0,-14.81
Lithuania,2009,368,LIT,Grybauskaite,-888,0.79,0.86,0.75,democracy,1,0,0,0,1,NA,0,11546.82225,1,20,0,-14.81
Lithuania,2010,368,LIT,Grybauskaite,-888,0.8,0.85,0.74,democracy,2,0,0,0,1,NA,0,11984.86857,1,21,0,1.64
Lithuania,2011,368,LIT,Grybauskaite,-888,0.8,0.85,0.74,democracy,3,0,0,0,1,NA,0,12999.42674,1,22,0,6.04
Lithuania,2012,368,LIT,Grybauskaite,-888,0.8,0.85,0.74,democracy,4,0,0,0,1,NA,0,13679.149,1,23,0,3.83
Lithuania,2013,368,LIT,Grybauskaite,-888,0.75,0.82,0.7,democracy,5,0,0,0,1,NA,0,14301.72976,NA,24,0,3.5
Lithuania,2014,368,LIT,Grybauskaite,-888,0.77,0.83,0.73,democracy,6,0,0,0,1,NA,0,14935.53502,1,25,0,3.54
Lithuania,2015,368,LIT,Grybauskaite,-888,0.76,0.82,0.71,democracy,7,0,0,0,1,NA,0,15383.46264,1,26,0,2.03
Macedonia,1995,343,MAC,Crvenkovski,1,0.36,0.4,0.32,democracy,4,0,0,0,1,NA,1,NA,NA,5,0,NA
Macedonia,1996,343,MAC,Crvenkovski,1,0.38,0.43,0.34,democracy,5,0,0,0,1,NA,1,NA,NA,6,0,NA
Macedonia,1997,343,MAC,Crvenkovski,1,0.4,0.45,0.36,democracy,6,0,0,0,1,NA,1,NA,NA,7,0,NA
Macedonia,1998,343,MAC,Crvenkovski,1,0.42,0.48,0.36,democracy,7,0,0,0,1,NA,1,NA,NA,8,0,NA
Macedonia,1998,343,MAC,Georgievski,1,0.42,0.48,0.36,democracy,1,0,0,0,1,NA,1,NA,NA,8,0,NA
Macedonia,1999,343,MAC,Georgievski,1,0.46,0.52,0.41,democracy,2,0,0,0,1,NA,0,NA,NA,9,0,NA
Macedonia,2000,343,MAC,Georgievski,1,0.38,0.41,0.33,democracy,3,1,1,0,1,NA,0,NA,NA,10,0,NA
Macedonia,2001,343,MAC,Georgievski,1,0.38,0.42,0.33,democracy,4,1,0,0,0,NA,0,NA,NA,11,0,NA
Macedonia,2002,343,MAC,Crvenkovski,1,0.43,0.48,0.37,democracy,1,0,0,0,1,NA,0,NA,NA,12,0,NA
Macedonia,2002,343,MAC,Georgievski,1,0.43,0.48,0.37,democracy,5,0,0,0,1,NA,0,NA,NA,12,0,NA
Macedonia,2003,343,MAC,Crvenkovski,1,0.5,0.55,0.44,democracy,2,0,0,0,1,NA,1,NA,NA,13,0,NA
Macedonia,2004,343,MAC,Radmila Sekerinska,1,0.52,0.58,0.45,democracy,1,0,0,0,1,NA,1,NA,NA,14,0,NA
Macedonia,2004,343,MAC,Vlado Buckovski,1,0.52,0.58,0.45,democracy,1,0,0,0,1,NA,1,NA,NA,14,0,NA
Macedonia,2004,343,MAC,Hari Kostov,1,0.52,0.58,0.45,democracy,1,0,0,0,1,NA,1,NA,NA,14,0,NA
Macedonia,2004,343,MAC,Crvenkovski,1,0.52,0.58,0.45,democracy,3,0,0,0,1,NA,1,NA,NA,14,0,NA
Macedonia,2005,343,MAC,Vlado Buckovski,1,0.5,0.58,0.45,democracy,2,0,0,0,1,NA,0,NA,NA,15,0,NA
Macedonia,2006,343,MAC,Vlado Buckovski,1,0.5,0.56,0.45,democracy,3,0,0,0,1,NA,0,NA,NA,16,0,NA
Macedonia,2006,343,MAC,Gruevski,-888,0.5,0.56,0.45,democracy,1,0,0,0,1,NA,0,NA,NA,16,0,NA
Macedonia,2007,343,MAC,Gruevski,-888,0.5,0.55,0.44,democracy,2,0,0,0,1,NA,0,NA,NA,17,0,NA
Macedonia,2008,343,MAC,Gruevski,-888,0.45,0.49,0.4,democracy,3,0,0,0,1,NA,0,NA,NA,18,0,NA
Macedonia,2009,343,MAC,Gruevski,-888,0.42,0.46,0.37,democracy,4,0,0,0,1,NA,0,NA,NA,19,0,NA
Macedonia,2010,343,MAC,Gruevski,-888,0.41,0.46,0.37,democracy,5,0,0,0,1,NA,1,NA,NA,20,0,NA
Macedonia,2011,343,MAC,Gruevski,-888,0.39,0.44,0.34,democracy,6,0,0,0,1,1,1,NA,NA,21,0,NA
Macedonia,2012,343,MAC,Gruevski,-888,0.34,0.38,0.29,democracy,7,0,0,0,0,NA,1,NA,NA,22,0,NA
Macedonia,2013,343,MAC,Gruevski,-888,0.28,0.33,0.25,democracy,8,0,0,0,0,NA,1,NA,NA,23,0,NA
Macedonia,2014,343,MAC,Gruevski,-888,0.27,0.3,0.24,democracy,9,0,0,0,0,NA,1,NA,NA,24,0,NA
Macedonia,2015,343,MAC,Gruevski,-888,0.27,0.31,0.23,democracy,10,0,0,0,0,NA,1,NA,NA,25,0,NA
Malaysia,1995,820,MAL,Mahatir Bin Mohammad,1,0.16,0.19,0.14,dictatorship,15,0,0,1,2,NA,NA,6275.163705,3,0,25,9.83
Malaysia,1996,820,MAL,Mahatir Bin Mohammad,1,0.17,0.19,0.14,dictatorship,16,0,0,1,2,NA,NA,6729.575335,2,0,26,10
Malaysia,1997,820,MAL,Mahatir Bin Mohammad,1,0.17,0.19,0.14,dictatorship,17,0,0,1,2,NA,NA,7040.844171,2,0,27,7.32
Malaysia,1998,820,MAL,Mahatir Bin Mohammad,1,0.16,0.19,0.14,dictatorship,18,0,0,1,2,NA,NA,6360.997859,3,0,28,-7.36
Malaysia,1999,820,MAL,Mahatir Bin Mohammad,1,0.17,0.2,0.14,dictatorship,19,0,0,1,2,NA,NA,6589.654153,2,0,29,6.14
Malaysia,2000,820,MAL,Mahatir Bin Mohammad,1,0.17,0.19,0.14,dictatorship,20,0,0,1,2,NA,NA,7009.655362,2,0,30,8.86
Malaysia,2001,820,MAL,Mahatir Bin Mohammad,1,0.17,0.2,0.15,dictatorship,21,0,0,1,1,NA,NA,6893.333246,2,0,31,0.52
Malaysia,2002,820,MAL,Mahatir Bin Mohammad,1,0.18,0.2,0.15,dictatorship,22,0,0,1,1,NA,NA,7114.871167,3,0,32,5.39
Malaysia,2003,820,MAL,Ahmad Badawi,1,0.18,0.22,0.16,dictatorship,1,0,1,1,0,NA,NA,7377.364628,3,0,33,5.79
Malaysia,2003,820,MAL,Mahatir Bin Mohammad,1,0.18,0.22,0.16,dictatorship,23,0,0,1,1,NA,NA,7377.364628,3,0,33,5.79
Malaysia,2004,820,MAL,Ahmad Badawi,1,0.2,0.23,0.18,dictatorship,2,0,0,1,0,NA,NA,7725.904122,3,0,34,6.78
Malaysia,2005,820,MAL,Ahmad Badawi,1,0.21,0.23,0.17,dictatorship,3,1,1,1,0,NA,NA,7983.952569,3,0,35,5.33
Malaysia,2006,820,MAL,Ahmad Badawi,1,0.21,0.23,0.18,dictatorship,4,0,1,1,0,NA,NA,8273.725281,3,0,36,5.58
Malaysia,2007,820,MAL,Ahmad Badawi,1,0.21,0.23,0.18,dictatorship,5,0,0,1,0,NA,NA,8635.566379,3,0,37,6.3
Malaysia,2008,820,MAL,Ahmad Badawi,1,0.21,0.24,0.18,dictatorship,6,0,0,1,1,NA,NA,8890.793065,2,0,38,4.83
Malaysia,2009,820,MAL,Ahmad Badawi,1,0.22,0.25,0.2,dictatorship,7,1,0,1,1,NA,NA,8599.435523,2,0,39,-1.51
Malaysia,2009,820,MAL,Najib Tun Razak,-888,0.22,0.25,0.2,dictatorship,1,0,0,1,1,NA,NA,8599.435523,2,0,39,-1.51
Malaysia,2010,820,MAL,Najib Tun Razak,-888,0.22,0.25,0.2,dictatorship,2,0,0,1,1,NA,NA,9071.356987,2,0,40,7.42
Malaysia,2011,820,MAL,Najib Tun Razak,-888,0.22,0.25,0.19,dictatorship,3,0,1,1,1,NA,NA,9377.187567,3,0,41,5.29
Malaysia,2012,820,MAL,Najib Tun Razak,-888,0.21,0.24,0.18,dictatorship,4,0,0,1,1,NA,NA,9708.936994,3,0,42,5.47
Malaysia,2013,820,MAL,Najib Tun Razak,-888,0.22,0.24,0.18,dictatorship,5,1,0,1,1,NA,NA,9981.15458,NA,0,43,4.69
Malaysia,2014,820,MAL,Najib Tun Razak,-888,0.22,0.25,0.18,dictatorship,6,0,0,1,1,NA,NA,10398.2269,3,0,44,6.01
Malaysia,2015,820,MAL,Najib Tun Razak,-888,0.22,0.26,0.19,dictatorship,7,0,0,1,1,NA,NA,10745.04547,3,0,45,5.03
Mexico,1995,70,MEX,Zedillo,1,0.28,0.32,0.25,dictatorship,2,0,1,1,1,NA,NA,7522.221743,4,0,25,-6.29
Mexico,1996,70,MEX,Zedillo,1,0.29,0.34,0.25,dictatorship,3,0,0,1,1,NA,NA,7893.907325,4,0,26,6.77
Mexico,1997,70,MEX,Zedillo,1,0.35,0.41,0.29,dictatorship,4,0,0,1,1,NA,NA,8296.165755,4,0,27,6.85
Mexico,1998,70,MEX,Zedillo,1,0.39,0.45,0.33,dictatorship,5,0,1,1,1,NA,NA,8588.637741,3,0,28,5.16
Mexico,1999,70,MEX,Zedillo,1,0.4,0.47,0.35,dictatorship,6,0,0,1,1,NA,NA,8694.987189,3,0,29,2.75
Mexico,2000,70,MEX,Zedillo,1,0.5,0.55,0.44,dictatorship,7,0,0,1,1,NA,NA,8997.433502,3,0,30,4.94
Mexico,2000,70,MEX,Vicente Fox Quesada,1,0.5,0.55,0.44,democracy,1,1,1,0,1,NA,0,8997.433502,3,1,0,4.94
Mexico,2001,70,MEX,Vicente Fox Quesada,1,0.51,0.56,0.44,democracy,2,0,0,0,1,NA,0,8843.901047,3,2,0,-0.4
Mexico,2002,70,MEX,Vicente Fox Quesada,1,0.52,0.58,0.46,democracy,3,0,1,0,1,NA,0,8731.219909,3,3,0,-0.04
Mexico,2003,70,MEX,Vicente Fox Quesada,1,0.53,0.58,0.47,democracy,4,0,0,0,1,NA,0,8749.777923,3,4,0,1.45
Mexico,2004,70,MEX,Vicente Fox Quesada,1,0.54,0.6,0.49,democracy,5,1,0,0,1,NA,0,8977.657706,3,5,0,3.92
Mexico,2005,70,MEX,Vicente Fox Quesada,1,0.54,0.6,0.49,democracy,6,0,0,0,1,NA,0,9059.81037,3,6,0,2.31
Mexico,2006,70,MEX,Calderon,1,0.53,0.6,0.48,democracy,1,0,0,0,0,NA,0,9327.736081,4,7,0,4.5
Mexico,2006,70,MEX,Vicente Fox Quesada,1,0.53,0.6,0.48,democracy,7,0,0,0,1,NA,0,9327.736081,4,7,0,4.5
Mexico,2007,70,MEX,Calderon,1,0.52,0.59,0.46,democracy,2,0,0,0,0,NA,0,9392.686993,3,8,0,2.29
Mexico,2008,70,MEX,Calderon,1,0.51,0.57,0.46,democracy,3,0,0,0,0,NA,0,9347.524159,4,9,0,1.14
Mexico,2009,70,MEX,Calderon,1,0.5,0.56,0.44,democracy,4,0,0,0,0,NA,0,8712.140486,4,10,0,-5.29
Mexico,2010,70,MEX,Calderon,1,0.52,0.58,0.48,democracy,5,0,0,0,0,NA,0,9016.457812,4,11,0,5.12
Mexico,2011,70,MEX,Calderon,1,0.5,0.55,0.45,democracy,6,0,0,0,0,NA,0,9207.729199,5,12,0,3.66
Mexico,2012,70,MEX,Calderon,1,0.49,0.55,0.44,democracy,7,0,0,0,0,NA,0,9405.813045,4,13,0,3.64
Mexico,2012,70,MEX,Enrique Pena Nieto,-888,0.49,0.55,0.44,democracy,1,0,0,0,0,NA,1,9405.813045,4,13,0,3.64
Mexico,2013,70,MEX,Enrique Pena Nieto,-888,0.48,0.53,0.42,democracy,2,0,0,0,0,NA,1,9400.322,NA,14,0,1.35
Mexico,2014,70,MEX,Enrique Pena Nieto,-888,0.48,0.55,0.43,democracy,3,0,0,0,0,NA,1,9536.60032,4,15,0,2.85
Mexico,2015,70,MEX,Enrique Pena Nieto,-888,0.47,0.53,0.42,democracy,4,0,0,0,0,NA,1,9717.89843,5,16,0,3.27
Moldova,1995,359,MLD,Snegur,1,0.42,0.48,0.37,democracy,6,0,0,0,1,NA,1,1086.936033,NA,6,0,NA
Moldova,1996,359,MLD,Snegur,1,0.42,0.48,0.37,democracy,7,0,0,0,1,NA,1,1025.106586,NA,7,0,-5.88
Moldova,1997,359,MLD,Lucinschi,1,0.43,0.49,0.36,democracy,1,0,0,0,1,NA,0,1045.851658,NA,8,0,1.65
Moldova,1997,359,MLD,Snegur,1,0.43,0.49,0.36,democracy,8,0,0,0,1,NA,0,1045.851658,NA,8,0,1.65
Moldova,1998,359,MLD,Lucinschi,1,0.45,0.51,0.41,democracy,2,0,0,0,1,NA,0,977.8249955,NA,9,0,-6.54
Moldova,1999,359,MLD,Lucinschi,1,0.5,0.55,0.43,democracy,3,0,0,0,1,NA,0,946.3741874,NA,10,0,-3.37
Moldova,2000,359,MLD,Lucinschi,1,0.46,0.51,0.39,democracy,4,0,0,0,1,NA,0,968.2881767,NA,11,0,2.11
Moldova,2001,359,MLD,Lucinschi,1,0.38,0.42,0.32,democracy,5,0,0,0,0,NA,0,1029.653765,NA,12,0,6.1
Moldova,2001,359,MLD,Tarlev,1,0.38,0.42,0.32,democracy,1,0,0,0,0,NA,0,1029.653765,NA,12,0,6.1
Moldova,2002,359,MLD,Tarlev,1,0.35,0.39,0.31,democracy,2,0,0,0,0,NA,1,1112.540193,NA,13,0,7.8
Moldova,2003,359,MLD,Tarlev,1,0.35,0.39,0.31,democracy,3,0,0,0,0,NA,1,1189.312174,NA,14,0,6.6
Moldova,2004,359,MLD,Tarlev,1,0.35,0.39,0.31,democracy,4,0,0,0,0,NA,1,1280.485916,NA,15,0,7.4
Moldova,2005,359,MLD,Tarlev,1,0.38,0.41,0.32,democracy,5,0,0,0,0,1,1,1379.875617,NA,16,0,7.5
Moldova,2006,359,MLD,Tarlev,1,0.36,0.41,0.33,democracy,6,0,0,0,0,NA,1,1450.134315,NA,17,0,4.8
Moldova,2007,359,MLD,Tarlev,1,0.36,0.4,0.32,democracy,7,0,0,0,1,NA,1,1497.103826,NA,18,0,3
Moldova,2008,359,MLD,Tarlev,1,0.38,0.43,0.33,democracy,8,0,0,0,1,NA,1,1616.95279,NA,19,0,7.8
Moldova,2008,359,MLD,Greceanii,1,0.38,0.43,0.33,democracy,1,0,0,0,1,NA,1,1616.95279,NA,19,0,7.8
Moldova,2009,359,MLD,Vlad Filat,1,0.39,0.44,0.35,democracy,1,0,0,0,1,NA,0,1521.855571,NA,20,0,-6
Moldova,2009,359,MLD,Greceanii,1,0.39,0.44,0.35,democracy,2,0,0,0,1,NA,1,1521.855571,NA,20,0,-6
Moldova,2009,359,MLD,Pirlog,1,0.39,0.44,0.35,democracy,1,0,0,0,1,NA,1,1521.855571,NA,20,0,-6
Moldova,2010,359,MLD,Vlad Filat,1,0.49,0.55,0.43,democracy,2,0,0,0,1,NA,0,1631.535832,NA,21,0,7.1
Moldova,2011,359,MLD,Vlad Filat,1,0.57,0.63,0.51,democracy,3,0,0,0,1,NA,0,1743.488077,NA,22,0,6.8
Moldova,2012,359,MLD,Vlad Filat,1,0.54,0.61,0.49,democracy,4,0,0,0,1,NA,0,1731.510798,NA,23,0,-0.7
Moldova,2013,359,MLD,Vlad Filat,1,0.53,0.61,0.49,democracy,5,0,0,0,1,NA,0,1894.780109,NA,24,0,9.4
Moldova,2013,359,MLD,Iurie Leanca,1,0.53,0.61,0.49,democracy,1,0,0,0,1,NA,0,1894.780109,NA,24,0,9.4
Moldova,2014,359,MLD,Iurie Leanca,1,0.53,0.58,0.47,democracy,2,1,1,0,1,NA,0,1986.94062,NA,25,0,4.8
Moldova,2015,359,MLD,Natalia Gherman,1,0.49,0.52,0.43,democracy,1,0,0,0,1,NA,0,1980.267412,NA,26,0,-0.4
Moldova,2015,359,MLD,Valeriu Strelet,-888,0.49,0.52,0.43,democracy,1,0,0,0,1,NA,0,1980.267412,NA,35,0,-0.4
Moldova,2015,359,MLD,Chiril Gaburici,1,0.49,0.52,0.43,democracy,1,0,0,0,1,NA,0,1980.267412,NA,26,0,-0.4
Moldova,2015,359,MLD,Iurie Leanca,1,0.49,0.52,0.43,democracy,3,0,0,0,1,NA,0,1980.267412,NA,26,0,-0.4
Mongolia,1995,712,MON,Ochirbat,1,0.58,0.65,0.5,dictatorship,6,0,0,0,1,NA,1,1459.106284,1,0,27,6.38
Mongolia,1996,712,MON,Ochirbat,1,0.61,0.66,0.54,dictatorship,7,0,0,0,1,NA,1,1479.78785,1,0,28,2.24
Mongolia,1997,712,MON,Bagabandi,1,0.6,0.68,0.53,democracy,1,0,0,0,1,NA,0,1524.860104,NA,1,0,3.9
Mongolia,1997,712,MON,Ochirbat,1,0.6,0.68,0.53,dictatorship,8,0,0,0,1,NA,0,1524.860104,NA,0,0,3.9
Mongolia,1998,712,MON,Bagabandi,1,0.61,0.69,0.55,democracy,2,0,0,0,1,NA,0,1562.480557,NA,2,0,3.34
Mongolia,1999,712,MON,Bagabandi,1,0.61,0.7,0.56,democracy,3,0,0,0,1,NA,0,1596.51171,NA,3,0,3.07
Mongolia,2000,712,MON,Bagabandi,1,0.55,0.64,0.49,democracy,4,0,0,0,1,NA,0,1600.479484,NA,4,0,1.15
Mongolia,2001,712,MON,Bagabandi,1,0.56,0.65,0.51,democracy,5,0,0,0,1,1,1,1632.524675,NA,5,0,2.95
Mongolia,2002,712,MON,Bagabandi,1,0.58,0.65,0.53,democracy,6,0,0,0,0,NA,1,1693.081138,NA,6,0,4.73
Mongolia,2003,712,MON,Bagabandi,1,0.59,0.64,0.54,democracy,7,0,0,0,0,NA,1,1792.873168,3,7,0,7
Mongolia,2004,712,MON,Bagabandi,1,0.58,0.64,0.53,democracy,8,0,0,0,0,NA,1,1961.491893,3,8,0,10.63
Mongolia,2005,712,MON,Enkhbayar,1,0.57,0.64,0.52,democracy,1,0,0,0,0,NA,0,2079.11237,3,10,0,7.25
Mongolia,2005,712,MON,Bagabandi,1,0.57,0.64,0.52,democracy,9,0,0,0,0,NA,0,2079.11237,3,9,0,7.25
Mongolia,2006,712,MON,Enkhbayar,1,0.56,0.62,0.51,democracy,2,0,0,0,0,NA,0,2229.154535,3,11,0,8.56
Mongolia,2007,712,MON,Enkhbayar,1,0.59,0.65,0.55,democracy,3,0,0,0,0,NA,0,2425.68184,3,12,0,10.25
Mongolia,2008,712,MON,Enkhbayar,1,0.57,0.66,0.51,democracy,4,0,0,0,0,NA,0,2604.928915,3,13,0,8.9
Mongolia,2009,712,MON,Elbegdorj,-888,0.56,0.63,0.51,democracy,1,0,0,0,0,NA,0,2533.175737,3,14,0,-1.27
Mongolia,2009,712,MON,Enkhbayar,1,0.56,0.63,0.51,democracy,5,0,0,0,0,NA,0,2533.175737,3,15,0,-1.27
Mongolia,2010,712,MON,Elbegdorj,-888,0.57,0.64,0.5,democracy,2,0,0,0,0,NA,0,2650.353648,3,16,0,6.37
Mongolia,2011,712,MON,Elbegdorj,-888,0.56,0.63,0.52,democracy,3,0,0,0,0,NA,0,3053.612268,3,17,0,17.29
Mongolia,2012,712,MON,Elbegdorj,-888,0.57,0.62,0.49,democracy,4,0,0,0,0,NA,0,3365.571975,1,18,0,12.32
Mongolia,2013,712,MON,Elbegdorj,-888,0.57,0.62,0.51,democracy,5,0,0,0,0,1,0,3685.747845,NA,19,0,11.65
Mongolia,2014,712,MON,Elbegdorj,-888,0.58,0.64,0.52,democracy,6,0,0,0,0,NA,0,3901.866604,3,20,0,7.89
Mongolia,2015,712,MON,Elbegdorj,-888,0.53,0.59,0.48,democracy,7,1,1,0,0,NA,0,3923.628469,3,21,0,2.38
Morocco,1995,600,MOR,Hassan II,2,0.2,0.22,0.18,dictatorship,25,0,0,1,1,NA,NA,1722.193306,3,0,25,-5.41
Morocco,1996,600,MOR,Hassan II,2,0.21,0.23,0.18,dictatorship,26,0,0,1,1,NA,NA,1907.786447,3,0,26,12.37
Morocco,1997,600,MOR,Hassan II,2,0.19,0.22,0.17,dictatorship,27,1,1,1,1,NA,NA,1853.012855,2,0,27,-1.56
